AVG
59 (0.5417312551172527, 0.5414022756563613, 0.5420602345781441, 2.1, 1.7, 2.1)
60 (0.5417265397972468, 0.5408234881549735, 0.5426295914395203, 1.7, 2.5, 2.5)
61 (0.5417265397972468, 0.5408234881549735, 0.5426295914395203, 1.9, 2.3, 2.5)
62 (0.541725028498413, 0.5416706298643993, 0.5417794271324265, 2.5, 2.3, 2.1)
63 (0.541722344882566, 0.5405629974852756, 0.5428816922798564, 1.5, 2.5, 2.5)
64 (0.541722344882566, 0.5405629974852756, 0.5428816922798564, 1.7, 2.1, 2.5)
65 (0.5417149598570359, 0.5410878667451146, 0.5423420529689572, 1.5, 2.3, 2.3)
66 (0.5417149598570359, 0.5410878667451146, 0.5423420529689572, 1.7, 2.1, 2.3)
67 (0.5417143054803828, 0.5423154345806852, 0.5411131763800803, 2.5, 1.7, 1.9)
68 (0.541690909422931, 0.5416706298643993, 0.5417111889814626, 2.3, 2.3, 2.1)
69 (0.5416711773115984, 0.5410878667451146, 0.5422544878780823, 2.3, 2.5, 2.5)
70 (0.5416631869657516, 0.5416706298643993, 0.5416557440671039, 2.1, 2.3, 2.1)
71 (0.541659317315043, 0.5416706298643993, 0.5416480047656869, 2.3, 1.9, 2.1)
72 (0.5416474159907956, 0.5410878667451146, 0.5422069652364766, 2.1, 2.5, 2.5)
73 (0.5416454275174725, 0.5413562209531524, 0.5419346340817925, 1.9, 2.5, 2.3)
74 (0.5416431071892048, 0.5419903229590285, 0.5412958914193812, 2.3, 1.7, 1.9)
75 (0.5416097296827398, 0.5408774063965225, 0.5423420529689572, 1.7, 1.9, 2.5)
76 (0.5416042481849881, 0.5423154345806852, 0.540893061789291, 2.1, 1.5, 1.7)
77 (0.5416018783314667, 0.5408774063965225, 0.5423263502664107, 1.5, 1.5, 2.5)
78 (0.5416012696718251, 0.5411378970662203, 0.54206464227743, 1.7, 1.7, 2.3)
79 (0.541596199333342, 0.5414022756563613, 0.5417901230103226, 1.9, 1.5, 2.1)
80 (0.541596199333342, 0.5414022756563613, 0.5417901230103226, 1.9, 1.7, 2.1)
81 (0.541596199333342, 0.5414022756563613, 0.5417901230103226, 2.1, 1.5, 2.1)
82 (0.5415917484770881, 0.5416706298643993, 0.541512867089777, 2.3, 2.5, 2.1)
83 (0.5415896748991498, 0.5405629974852756, 0.542616352313024, 1.5, 2.3, 2.5)
84 (0.5415889094368678, 0.5410878667451146, 0.5420899521286211, 1.5, 2.5, 2.3)
85 (0.5415889094368678, 0.5410878667451146, 0.5420899521286211, 1.7, 2.3, 2.3)
86 (0.5415543697888061, 0.5416706298643993, 0.541438109713213, 2.3, 2.1, 1.9)
87 (0.5415543697888061, 0.5416706298643993, 0.541438109713213, 2.5, 1.9, 1.9)
88 (0.5415404799912356, 0.5413562209531524, 0.5417247390293188, 2.1, 2.5, 2.3)
89 (0.5415337049673075, 0.5413562209531524, 0.5417111889814626, 2.1, 2.5, 2.1)
90 (0.5415260372937183, 0.5416706298643993, 0.5413814447230372, 2.1, 2.1, 2.1)
91 (0.5414992052779217, 0.5416706298643993, 0.541327780691444, 2.5, 2.3, 1.9)
92 (0.5414941402835937, 0.5417219687509905, 0.5412663118161968, 2.1, 1.5, 1.9)
93 (0.5414832606418902, 0.5416706298643993, 0.5412958914193812, 2.1, 1.9, 1.9)
94 (0.5414831828096853, 0.5423154345806852, 0.5406509310386856, 2.3, 1.5, 1.7)
95 (0.5414764932486313, 0.5408774063965225, 0.5420755801007401, 1.5, 1.7, 2.5)
96 (0.5414731393743784, 0.5416706298643993, 0.5412756488843574, 2.1, 1.7, 1.9)
97 (0.5414662138879144, 0.5411378970662203, 0.5417945307096085, 1.5, 1.5, 2.3)
98 (0.5414662138879144, 0.5411378970662203, 0.5417945307096085, 1.5, 1.7, 2.3)
99 (0.5414662138879144, 0.5411378970662203, 0.5417945307096085, 1.7, 1.5, 2.3)
100 (0.5414629193120171, 0.5414022756563613, 0.5415235629676729, 1.7, 1.9, 2.1)
101 (0.5414629193120171, 0.5414022756563613, 0.5415235629676729, 1.9, 1.9, 2.1)
102 (0.5414552088429634, 0.5416706298643993, 0.5412397878215274, 2.3, 2.3, 1.9)
103 (0.5414552088429634, 0.5416706298643993, 0.5412397878215274, 2.5, 2.1, 1.9)
104 (0.5414525252271164, 0.5405629974852756, 0.5423420529689572, 1.5, 1.9, 2.5)
105 (0.5414525252271164, 0.5405629974852756, 0.5423420529689572, 1.5, 2.1, 2.5)
106 (0.5414495341278568, 0.5408234881549735, 0.5420755801007401, 1.5, 2.1, 2.3)
107 (0.5414116799429208, 0.5416706298643993, 0.5411527300214424, 2.5, 2.5, 2.1)
108 (0.541392253377092, 0.5423154345806852, 0.5404690721734987, 2.5, 1.5, 1.7)
109 (0.5413688328380948, 0.5413562209531524, 0.5413814447230372, 1.9, 2.3, 2.1)
110 (0.5413499806205654, 0.5416706298643993, 0.5410293313767315, 1.9, 2.1, 1.9)
111 (0.5413398593530535, 0.5416706298643993, 0.5410090888417077, 1.9, 1.9, 1.9)
112 (0.5413342937362791, 0.5414022756563613, 0.5412663118161968, 1.7, 1.5, 1.9)
113 (0.5413342937362791, 0.5414022756563613, 0.5412663118161968, 1.9, 1.5, 1.9)
114 (0.5413342937362791, 0.5414022756563613, 0.5412663118161968, 1.9, 1.7, 1.9)
115 (0.5413317326692026, 0.5414022756563613, 0.5412611896820438, 1.7, 1.7, 2.1)
116 (0.5413153563691621, 0.5408234881549735, 0.5418072245833506, 1.5, 1.9, 2.3)
117 (0.5413073179281847, 0.5413562209531524, 0.5412584149032169, 2.5, 2.5, 1.9)
118 (0.5413057148563938, 0.5410878667451146, 0.5415235629676729, 1.7, 2.1, 2.1)
119 (0.5412869120087866, 0.5416706298643993, 0.540903194153174, 2.1, 2.3, 1.9)
120 (0.5412825409341357, 0.5423154345806852, 0.5402496472875862, 2.5, 1.7, 1.7)
121 (0.5412818458268451, 0.5416706298643993, 0.540893061789291, 1.9, 1.7, 1.7)
122 (0.5412737191429942, 0.5414022756563613, 0.541145162629627, 1.7, 1.7, 1.7)
123 (0.5412737191429942, 0.5414022756563613, 0.541145162629627, 1.9, 1.5, 1.7)
124 (0.541256847338329, 0.5416706298643993, 0.5408430648122589, 2.1, 2.1, 1.9)
125 (0.541256847338329, 0.5416706298643993, 0.5408430648122589, 2.3, 1.9, 1.9)
126 (0.5412511717661219, 0.5419903229590285, 0.5405120205732152, 2.5, 1.9, 1.7)
127 (0.5412401239910551, 0.5413562209531524, 0.5411240270289578, 1.7, 2.5, 2.1)
128 (0.5412401239910551, 0.5413562209531524, 0.5411240270289578, 1.9, 2.5, 2.1)
129 (0.5412091403988052, 0.5416706298643993, 0.5407476509332111, 1.7, 2.1, 1.9)
130 (0.5412087208009735, 0.5413562209531524, 0.5410612206487945, 2.3, 2.5, 1.9)
131 (0.5412010137149543, 0.5414022756563613, 0.5409997517735472, 1.5, 1.5, 1.9)
132 (0.5412010137149543, 0.5414022756563613, 0.5409997517735472, 1.5, 1.7, 1.9)
133 (0.5412010137149543, 0.5414022756563613, 0.5409997517735472, 1.5, 1.9, 1.9)
134 (0.5412010137149543, 0.5414022756563613, 0.5409997517735472, 1.7, 1.5, 2.1)
135 (0.5412010137149543, 0.5414022756563613, 0.5409997517735472, 1.7, 1.7, 1.9)
136 (0.5412010137149543, 0.5414022756563613, 0.5409997517735472, 1.7, 1.9, 1.9)
137 (0.541199123101813, 0.5413562209531524, 0.5410420252504736, 1.5, 2.5, 2.1)
138 (0.541199123101813, 0.5413562209531524, 0.5410420252504736, 1.7, 2.3, 2.1)
139 (0.541192776164942, 0.5413562209531524, 0.5410293313767315, 1.7, 2.3, 1.9)
140 (0.5411770060093541, 0.5410878667451146, 0.5412661452735936, 1.5, 2.1, 2.1)
141 (0.5411770060093541, 0.5410878667451146, 0.5412661452735936, 1.5, 2.3, 2.1)
142 (0.5411745282135791, 0.5410878667451146, 0.5412611896820438, 1.5, 1.9, 2.1)
143 (0.541164724366015, 0.5413562209531524, 0.5409732277788777, 2.1, 2.5, 1.9)
144 (0.5411607804515424, 0.5416706298643993, 0.5406509310386856, 1.9, 1.9, 1.7)
145 (0.5411607804515424, 0.5416706298643993, 0.5406509310386856, 2.1, 1.7, 1.7)
146 (0.5411485658055203, 0.5416706298643993, 0.5406265017466413, 1.7, 1.9, 1.7)
147 (0.5411407096588396, 0.5414022756563613, 0.540879143661318, 1.5, 1.5, 1.7)
148 (0.5411407096588396, 0.5414022756563613, 0.540879143661318, 1.7, 1.5, 1.7)
149 (0.5411235673170043, 0.5416706298643993, 0.5405765047696092, 1.9, 2.3, 1.9)
150 (0.5411054313263888, 0.5413317189914595, 0.540879143661318, 1.9, 1.5, 1.5)
151 (0.5410942136952959, 0.5419903229590285, 0.5401981044315632, 2.3, 1.7, 1.7)
152 (0.5410913252188072, 0.5416706298643993, 0.5405120205732152, 2.3, 2.1, 1.7)
153 (0.5410688244198838, 0.5411378970662203, 0.5409997517735472, 1.5, 1.5, 2.1)
154 (0.5410688244198838, 0.5411378970662203, 0.5409997517735472, 1.5, 1.7, 2.1)
155 (0.5410275004302176, 0.5416706298643993, 0.5403843709960359, 1.7, 2.1, 1.7)
156 (0.5410208713417464, 0.5416568306131162, 0.5403849120703765, 2.1, 1.5, 1.5)
157 (0.5410100506703309, 0.5416568306131162, 0.5403632707275456, 2.3, 1.5, 1.5)
158 (0.5410100506703309, 0.5416568306131162, 0.5403632707275456, 2.5, 1.5, 1.5)
159 (0.5410074296375149, 0.5414022756563613, 0.5406125836186684, 1.5, 1.7, 1.7)
160 (0.5410074296375149, 0.5414022756563613, 0.5406125836186684, 1.5, 1.9, 1.7)
161 (0.5409921642729644, 0.5416706298643993, 0.5403136986815295, 2.5, 2.1, 1.7)
162 (0.5409913613498969, 0.5413562209531524, 0.5406265017466413, 1.5, 2.1, 1.7)
163 (0.5409769236794502, 0.5413562209531524, 0.5405976264057479, 2.5, 2.5, 1.7)
164 (0.5409601385759928, 0.5416706298643993, 0.5402496472875862, 2.3, 1.9, 1.7)
165 (0.5409455847790741, 0.5410120258968303, 0.540879143661318, 1.7, 1.7, 1.5)
166 (0.5409343671479813, 0.5416706298643993, 0.5401981044315632, 2.1, 1.9, 1.7)
167 (0.5409274675223397, 0.5416568306131162, 0.5401981044315632, 2.3, 1.7, 1.5)
168 (0.540923227096142, 0.5413562209531524, 0.5404902332391317, 1.5, 2.3, 1.9)
169 (0.540923183501193, 0.5413562209531524, 0.5404901460492336, 2.5, 2.3, 1.7)
170 (0.5409151004122912, 0.5410878667451146, 0.5407423340794678, 1.5, 2.1, 1.9)
171 (0.5409051031440941, 0.5416568306131162, 0.5401533756750719, 2.5, 1.7, 1.5)
172 (0.5408418437856546, 0.5410469662863523, 0.5406367212849569, 1.9, 2.5, 1.9)
173 (0.540834959817341, 0.5413562209531524, 0.5403136986815295, 2.3, 2.3, 1.7)
174 (0.5408294196217444, 0.5416706298643993, 0.5399882093790894, 2.1, 2.1, 1.7)
175 (0.5408164009857682, 0.5410120258968303, 0.5406207760747062, 1.5, 1.7, 1.5)
176 (0.5408164009857682, 0.5410120258968303, 0.5406207760747062, 1.7, 1.5, 1.5)
177 (0.5408010871266564, 0.5416706298643993, 0.5399315443889136, 1.9, 2.1, 1.7)
178 (0.5407881277172822, 0.5413562209531524, 0.5402200344814121, 2.3, 2.5, 1.7)
179 (0.5407782533416876, 0.5410469662863523, 0.540509540397023, 1.5, 2.5, 1.9)
180 (0.54072335905026, 0.5416568306131162, 0.5397898874874038, 2.5, 1.9, 1.5)
181 (0.5407016797960161, 0.5413562209531524, 0.5400471386388799, 2.1, 2.5, 1.7)
182 (0.5406984689836034, 0.5410120258968303, 0.5403849120703765, 1.7, 1.9, 1.5)
183 (0.5406984689836034, 0.5410120258968303, 0.5403849120703765, 1.9, 1.7, 1.5)
184 (0.540683026680941, 0.5410469662863523, 0.5403190870755297, 1.7, 2.5, 1.9)
185 (0.5406822238817492, 0.5407436716887924, 0.5406207760747062, 1.5, 1.5, 1.5)
186 (0.5406696540990444, 0.5413562209531524, 0.5399830872449365, 2.1, 2.3, 1.7)
187 (0.5406050651641967, 0.5410120258968303, 0.5401981044315632, 1.9, 1.9, 1.5)
188 (0.5406050651641967, 0.5410120258968303, 0.5401981044315632, 2.1, 1.7, 1.5)
189 (0.5406050651641967, 0.5410120258968303, 0.5401981044315632, 2.1, 1.9, 1.5)
190 (0.5405869597941544, 0.5410469662863523, 0.5401269533019566, 1.5, 2.3, 1.7)
191 (0.5405570705442753, 0.5410120258968303, 0.5401021151917204, 1.5, 1.9, 1.5)
192 (0.5405389351447961, 0.5413562209531524, 0.5397216493364398, 1.9, 2.3, 1.7)
193 (0.5405150267656444, 0.5410469662863523, 0.5399830872449365, 1.9, 2.5, 1.7)
194 (0.5405001176379598, 0.5410120258968303, 0.5399882093790894, 2.3, 1.9, 1.5)
195 (0.5404892553376329, 0.5410469662863523, 0.5399315443889136, 1.7, 2.3, 1.7)
196 (0.5404478607085734, 0.5406976169855835, 0.5401981044315632, 1.9, 2.1, 1.5)
197 (0.5404079845066552, 0.5406976169855835, 0.5401183520277268, 1.5, 2.1, 1.5)
198 (0.5403605464905933, 0.5410469662863523, 0.5396741266948343, 1.5, 2.5, 1.7)
199 (0.5403429131823365, 0.5406976169855835, 0.5399882093790894, 2.1, 2.1, 1.5)
200 (0.5403145806872485, 0.5406976169855835, 0.5399315443889136, 1.7, 2.3, 1.5)
201 (0.5402555989643564, 0.5410469662863523, 0.5394642316423605, 1.7, 2.5, 1.7)
202 (0.5402451517189517, 0.5406976169855835, 0.5397926864523198, 2.5, 2.5, 1.5)
203 (0.5402437522364936, 0.5406976169855835, 0.5397898874874038, 2.1, 2.3, 1.5)
204 (0.5402437522364936, 0.5406976169855835, 0.5397898874874038, 2.3, 2.1, 1.5)
205 (0.5402096331610117, 0.5406976169855835, 0.5397216493364398, 1.9, 2.3, 1.5)
206 (0.540181571203094, 0.5406976169855835, 0.5396655254206045, 1.7, 2.1, 1.5)
207 (0.5401139650761371, 0.5406976169855835, 0.5395303131666908, 2.3, 2.5, 1.5)
208 (0.5401139650761371, 0.5406976169855835, 0.5395303131666908, 2.5, 2.3, 1.5)
209 (0.5400636837023263, 0.5406976169855835, 0.5394297504190692, 2.3, 2.3, 1.5)
210 (0.5400636837023263, 0.5406976169855835, 0.5394297504190692, 2.5, 2.1, 1.5)
211 (0.5400550058276116, 0.5403883623187833, 0.5397216493364398, 1.7, 2.5, 1.5)
212 (0.5400312445068087, 0.5403883623187833, 0.5396741266948343, 1.5, 2.5, 1.5)
213 (0.5400269438696939, 0.5403883623187833, 0.5396655254206045, 1.5, 2.3, 1.5)
214 (0.5399558448817687, 0.5403883623187833, 0.5395233274447541, 1.9, 2.5, 1.5)
215 (0.5399304036810015, 0.5406976169855835, 0.5391631903764196, 2.1, 2.5, 1.5)
###################
Q1
0 (0.54232919835205, 0.5423154345806852, 0.5423429621234146, 2.5, 1.5, 2.1)
1 (0.5419267283753358, 0.5423154345806852, 0.5415380221699865, 2.3, 1.5, 1.9)
2 (0.5418056630000332, 0.5423154345806852, 0.5412958914193812, 2.5, 1.5, 1.9)
3 (0.5417143054803828, 0.5423154345806852, 0.5411131763800803, 2.5, 1.7, 1.9)
4 (0.5416042481849881, 0.5423154345806852, 0.540893061789291, 2.1, 1.5, 1.7)
5 (0.5414831828096853, 0.5423154345806852, 0.5406509310386856, 2.3, 1.5, 1.7)
6 (0.541392253377092, 0.5423154345806852, 0.5404690721734987, 2.5, 1.5, 1.7)
7 (0.5412825409341357, 0.5423154345806852, 0.5402496472875862, 2.5, 1.7, 1.7)
8 (0.5426003247744483, 0.5420470803726473, 0.5431535691762494, 2.5, 1.5, 2.3)
9 (0.5420536574753957, 0.5420470803726473, 0.5420602345781441, 2.3, 1.5, 2.1)
10 (0.5424508806923363, 0.5419903229590285, 0.5429114384256439, 2.5, 1.7, 2.3)
11 (0.5420455771659188, 0.5419903229590285, 0.5421008313728092, 2.5, 1.7, 2.1)
12 (0.5416431071892048, 0.5419903229590285, 0.5412958914193812, 2.3, 1.7, 1.9)
13 (0.5412511717661219, 0.5419903229590285, 0.5405120205732152, 2.5, 1.9, 1.7)
14 (0.5410942136952959, 0.5419903229590285, 0.5401981044315632, 2.3, 1.7, 1.7)
15 (0.5425941858995458, 0.5417827017825062, 0.5434056700165855, 2.5, 1.5, 2.5)
16 (0.5422939997283384, 0.5417219687509905, 0.5428660307056862, 2.3, 1.5, 2.3)
17 (0.5414941402835937, 0.5417219687509905, 0.5412663118161968, 2.1, 1.5, 1.9)
18 (0.5422910341450216, 0.5416706298643993, 0.5429114384256439, 2.3, 1.9, 2.3)
19 (0.5421577541236968, 0.5416706298643993, 0.5426448783829944, 2.1, 2.1, 2.3)
20 (0.5420646208414605, 0.5416706298643993, 0.5424586118185216, 2.5, 1.9, 2.3)
21 (0.5420646208414605, 0.5416706298643993, 0.5424586118185216, 2.5, 2.1, 2.3)
22 (0.5419625588712408, 0.5416706298643993, 0.5422544878780823, 2.3, 2.5, 2.3)
23 (0.5419625588712408, 0.5416706298643993, 0.5422544878780823, 2.5, 2.3, 2.3)
24 (0.5419313408201356, 0.5416706298643993, 0.542192051775872, 2.1, 2.3, 2.3)
25 (0.5419313408201356, 0.5416706298643993, 0.542192051775872, 2.3, 2.1, 2.3)
26 (0.5418857306186042, 0.5416706298643993, 0.5421008313728092, 2.1, 1.9, 2.1)
27 (0.5418857306186042, 0.5416706298643993, 0.5421008313728092, 2.3, 1.7, 2.1)
28 (0.541863397925398, 0.5416706298643993, 0.5420561659863965, 2.5, 2.5, 2.3)
29 (0.5418263932938987, 0.5416706298643993, 0.5419821567233982, 2.3, 2.3, 2.3)
30 (0.5418241894442558, 0.5416706298643993, 0.5419777490241123, 2.5, 2.1, 2.1)
31 (0.5417964669870765, 0.5416706298643993, 0.5419223041097536, 2.3, 2.1, 2.1)
32 (0.5417964669870765, 0.5416706298643993, 0.5419223041097536, 2.5, 1.9, 2.1)
33 (0.5417524505972794, 0.5416706298643993, 0.5418342713301595, 1.9, 2.1, 2.1)
34 (0.541725028498413, 0.5416706298643993, 0.5417794271324265, 2.5, 2.3, 2.1)
35 (0.541690909422931, 0.5416706298643993, 0.5417111889814626, 2.3, 2.3, 2.1)
36 (0.5416631869657516, 0.5416706298643993, 0.5416557440671039, 2.1, 2.3, 2.1)
37 (0.541659317315043, 0.5416706298643993, 0.5416480047656869, 2.3, 1.9, 2.1)
38 (0.5415917484770881, 0.5416706298643993, 0.541512867089777, 2.3, 2.5, 2.1)
39 (0.5415543697888061, 0.5416706298643993, 0.541438109713213, 2.3, 2.1, 1.9)
40 (0.5415543697888061, 0.5416706298643993, 0.541438109713213, 2.5, 1.9, 1.9)
41 (0.5415260372937183, 0.5416706298643993, 0.5413814447230372, 2.1, 2.1, 2.1)
42 (0.5414992052779217, 0.5416706298643993, 0.541327780691444, 2.5, 2.3, 1.9)
43 (0.5414832606418902, 0.5416706298643993, 0.5412958914193812, 2.1, 1.9, 1.9)
44 (0.5414731393743784, 0.5416706298643993, 0.5412756488843574, 2.1, 1.7, 1.9)
45 (0.5414552088429634, 0.5416706298643993, 0.5412397878215274, 2.3, 2.3, 1.9)
46 (0.5414552088429634, 0.5416706298643993, 0.5412397878215274, 2.5, 2.1, 1.9)
47 (0.5414116799429208, 0.5416706298643993, 0.5411527300214424, 2.5, 2.5, 2.1)
48 (0.5413499806205654, 0.5416706298643993, 0.5410293313767315, 1.9, 2.1, 1.9)
49 (0.5413398593530535, 0.5416706298643993, 0.5410090888417077, 1.9, 1.9, 1.9)
50 (0.5412869120087866, 0.5416706298643993, 0.540903194153174, 2.1, 2.3, 1.9)
51 (0.5412818458268451, 0.5416706298643993, 0.540893061789291, 1.9, 1.7, 1.7)
52 (0.541256847338329, 0.5416706298643993, 0.5408430648122589, 2.1, 2.1, 1.9)
53 (0.541256847338329, 0.5416706298643993, 0.5408430648122589, 2.3, 1.9, 1.9)
54 (0.5412091403988052, 0.5416706298643993, 0.5407476509332111, 1.7, 2.1, 1.9)
55 (0.5411607804515424, 0.5416706298643993, 0.5406509310386856, 1.9, 1.9, 1.7)
56 (0.5411607804515424, 0.5416706298643993, 0.5406509310386856, 2.1, 1.7, 1.7)
57 (0.5411485658055203, 0.5416706298643993, 0.5406265017466413, 1.7, 1.9, 1.7)
58 (0.5411235673170043, 0.5416706298643993, 0.5405765047696092, 1.9, 2.3, 1.9)
59 (0.5410913252188072, 0.5416706298643993, 0.5405120205732152, 2.3, 2.1, 1.7)
60 (0.5410275004302176, 0.5416706298643993, 0.5403843709960359, 1.7, 2.1, 1.7)
61 (0.5409921642729644, 0.5416706298643993, 0.5403136986815295, 2.5, 2.1, 1.7)
62 (0.5409601385759928, 0.5416706298643993, 0.5402496472875862, 2.3, 1.9, 1.7)
63 (0.5409343671479813, 0.5416706298643993, 0.5401981044315632, 2.1, 1.9, 1.7)
64 (0.5408294196217444, 0.5416706298643993, 0.5399882093790894, 2.1, 2.1, 1.7)
65 (0.5408010871266564, 0.5416706298643993, 0.5399315443889136, 1.9, 2.1, 1.7)
66 (0.5410208713417464, 0.5416568306131162, 0.5403849120703765, 2.1, 1.5, 1.5)
67 (0.5410100506703309, 0.5416568306131162, 0.5403632707275456, 2.3, 1.5, 1.5)
68 (0.5410100506703309, 0.5416568306131162, 0.5403632707275456, 2.5, 1.5, 1.5)
69 (0.5409274675223397, 0.5416568306131162, 0.5401981044315632, 2.3, 1.7, 1.5)
70 (0.5409051031440941, 0.5416568306131162, 0.5401533756750719, 2.5, 1.7, 1.5)
71 (0.54072335905026, 0.5416568306131162, 0.5397898874874038, 2.5, 1.9, 1.5)
72 (0.5422930226183447, 0.5414022756563613, 0.543183769580328, 2.5, 1.9, 2.5)
73 (0.5421597425970199, 0.5414022756563613, 0.5429172095376784, 2.3, 2.1, 2.5)
74 (0.5421452524328891, 0.5414022756563613, 0.5428882292094168, 2.3, 1.7, 2.3)
75 (0.5421341531810238, 0.5414022756563613, 0.5428660307056862, 2.1, 1.5, 2.3)
